concept_id,concept_name,domain_id,vocabulary_id,concept_class_id,standard_concept,concept_code,valid_start_date,valid_end_date,invalid_reason
45144796,Benzocaine 200 MG/ML / Menthol 5 MG/ML Topical Spray,Drug,NDC,11-digit NDC,,00046100806,20070601,20110101,D
44838328,"estrogens, conjugated (USP) 0.9 MG Oral Tablet [Premarin]",Drug,NDC,11-digit NDC,,00046110381,20070601,20991231,
45332780,Aspirin 325 MG / butalbital 50 MG / Caffeine 40 MG Oral Tablet,Drug,NDC,11-digit NDC,,00047004924,20070601,20110101,D
45230572,Propranolol Hydrochloride 10 MG Oral Tablet,Drug,NDC,11-digit NDC,,00047007032,20090801,20110101,D
45025809,Propranolol Hydrochloride 40 MG Oral Tablet,Drug,NDC,11-digit NDC,,00047007232,20090801,20110101,D
45349883,Nifedipine 20 MG Oral Capsule,Drug,NDC,11-digit NDC,,00047007929,20070601,20110101,D
44838330,Gemfibrozil 600 MG Oral Tablet,Drug,NDC,11-digit NDC,,00047008420,20070601,20110101,D
45247479,Theophylline 125 MG Extended Release Capsule,Drug,NDC,11-digit NDC,,00047019724,20070601,20110101,D
44923823,Theophylline 300 MG Extended Release Capsule,Drug,NDC,11-digit NDC,,00047019924,20070601,20110101,D
45315868,Guanfacine 2 MG Oral Tablet,Drug,NDC,11-digit NDC,,00047031324,20070601,20110101,D
45025814,Amoxapine 50 MG Oral Tablet,Drug,NDC,11-digit NDC,,00047031524,20070601,20110101,D
45332785,Amoxapine 100 MG Oral Tablet,Drug,NDC,11-digit NDC,,00047031624,20070601,20110101,D
45059971,Methyldopa 500 MG Oral Tablet,Drug,NDC,11-digit NDC,,00047032430,20070601,20110101,D
45008599,Levothyroxine Sodium 0.075 MG Oral Tablet,Drug,NDC,11-digit NDC,,00047033824,20100401,20110101,D
45264727,Levothyroxine Sodium 0.1 MG Oral Tablet,Drug,NDC,11-digit NDC,,00047034132,20100401,20110101,D
45008600,Levothyroxine Sodium 0.2 MG Oral Tablet,Drug,NDC,11-digit NDC,,00047034732,20100401,20110101,D
45144802,Phenytoin sodium 100 MG Extended Release Capsule [Dilantin],Drug,NDC,11-digit NDC,,00047036240,20090801,20120601,D
44872464,Clorazepate Dipotassium 15 MG Oral Tablet,Drug,NDC,11-digit NDC,,00047045324,20070601,20110101,D
45298901,Allopurinol 100 MG Oral Tablet,Drug,NDC,11-digit NDC,,00047051532,20070601,20110101,D
45332793,Verapamil hydrochloride 80 MG Oral Tablet,Drug,NDC,11-digit NDC,,00047055724,20100301,20110101,D
44974585,Desipramine 50 MG Oral Tablet,Drug,NDC,11-digit NDC,,00047059524,20070601,20110101,D
45366846,Aspirin 325 MG Oral Tablet,Drug,NDC,11-digit NDC,,00047060632,20070601,20110101,D
44974586,Theophylline 200 MG Extended Release Tablet,Drug,NDC,11-digit NDC,,00047065924,20070601,20110101,D
44855523,Alprazolam 1 MG Oral Tablet,Drug,NDC,11-digit NDC,,00047078530,20070601,20110101,D
45025822,Fluphenazine Hydrochloride 2.5 MG Oral Tablet,Drug,NDC,11-digit NDC,,00047079724,20091001,20110101,D
44855524,24 HR Nitroglycerin 0.4 MG/HR Transdermal Patch,Drug,NDC,11-digit NDC,,00047083715,20100301,20110201,D
45144809,24 HR Nitroglycerin 0.6 MG/HR Transdermal Patch,Drug,NDC,11-digit NDC,,00047083915,20100301,20110201,D
45025823,Prazosin 1 MG Oral Capsule,Drug,NDC,11-digit NDC,,00047084329,20070601,20110101,D
44940854,Hydralazine Hydrochloride 25 MG / Hydrochlorothiazide 25 MG Oral Capsule,Drug,NDC,11-digit NDC,,00047086824,20100401,20110101,D
45230577,Metoprolol Tartrate 50 MG Oral Tablet,Drug,NDC,11-digit NDC,,00047095424,20091101,20110101,D
45196042,Albuterol 4 MG Oral Tablet,Drug,NDC,11-digit NDC,,00047095724,20070601,20110101,D
45315873,Thioridazine 50 MG Oral Tablet,Drug,NDC,11-digit NDC,,00047096824,20070601,20110101,D
44855526,Thioridazine 100 MG Oral Tablet,Drug,NDC,11-digit NDC,,00047096932,20070601,20110101,D
45042864,Thiothixene 2 MG Oral Capsule,Drug,NDC,11-digit NDC,,00047097124,20070601,20110101,D
45230579,Acetaminophen 650 MG / Propoxyphene Hydrochloride 65 MG Oral Tablet,Drug,NDC,11-digit NDC,,00047097930,20090101,20110101,D
44957561,Chlorthalidone 15 MG / Clonidine Hydrochloride 0.3 MG Oral Tablet,Drug,NDC,11-digit NDC,,00047098724,20100101,20110101,D
45077029,Cholestyramine 66.7 MG/ML Oral Suspension [Locholest],Drug,NDC,11-digit NDC,,00047200822,20090601,20110101,D
45298908,Cholestyramine 66.7 MG/ML Oral Suspension,Drug,NDC,11-digit NDC,,00047201120,20090601,20110101,D
45213314,Amoxicillin 25 MG/ML Oral Suspension,Drug,NDC,11-digit NDC,,00047250017,20070601,20110101,D
45196045,Erythromycin Ethylsuccinate 40 MG/ML / Sulfisoxazole 120 MG/ML Oral Suspension,Drug,NDC,11-digit NDC,,00047254517,20070601,20110101,D
45264740,Trifluoperazine 10 MG/ML Oral Solution,Drug,NDC,11-digit NDC,,00047293535,20070601,20110101,D
45230586,Levothyroxine Sodium 0.1 MG/ML Injectable Solution [Synthroid],Drug,NDC,11-digit NDC,,00048101499,20100401,20130101,D
45247493,Levothyroxine Sodium 0.025 MG Oral Tablet [Synthroid],Drug,NDC,11-digit NDC,,00048102005,20100401,20130101,D
45213315,Levothyroxine Sodium 0.075 MG Oral Tablet [Synthroid],Drug,NDC,11-digit NDC,,00048105006,20100401,20110101,D
44889695,Levothyroxine Sodium 0.088 MG Oral Tablet [Synthroid],Drug,NDC,11-digit NDC,,00048106087,20100401,20121201,D
45366859,Levothyroxine Sodium 0.1 MG Oral Tablet [Synthroid],Drug,NDC,11-digit NDC,,00048107003,20100401,20130101,D
45366860,Levothyroxine Sodium 0.112 MG Oral Tablet [Synthroid],Drug,NDC,11-digit NDC,,00048108087,20100401,20130101,D
45111017,Levothyroxine Sodium 0.15 MG Oral Tablet [Synthroid],Drug,NDC,11-digit NDC,,00048109013,20100401,20130101,D
45281739,Levothyroxine Sodium 0.15 MG Oral Tablet [Synthroid],Drug,NDC,11-digit NDC,,00048109087,20100401,20121201,D
44906917,Levothyroxine Sodium 0.125 MG Oral Tablet [Synthroid],Drug,NDC,11-digit NDC,,00048113013,20100401,20130101,D
44957575,Levothyroxine Sodium 0.2 MG Oral Tablet [Synthroid],Drug,NDC,11-digit NDC,,00048114027,20100401,20121201,D
45196048,Dextrothyroxine 4 MG Oral Tablet,Drug,NDC,11-digit NDC,,00048127001,20070601,20110101,D
45093957,Dextrothyroxine 4 MG Oral Tablet,Drug,NDC,11-digit NDC,,00048127007,20070601,20110101,D
45144812,Silver Sulfadiazine 10 MG/ML Topical Cream,Drug,NDC,11-digit NDC,,00048210073,20070601,20110101,D
45059988,24 HR trandolapril 1 MG / Verapamil hydrochloride 240 MG Extended Release Tablet [Tarka 1/240],Drug,NDC,11-digit NDC,,00048591296,20100301,20130101,D
44872471,24 HR glipizide 5 MG Extended Release Oral Tablet [Glucotrol],Drug,NDC,11-digit NDC,,00049155073,20091101,20991231,
44923843,24 HR Glipizide 10 MG Extended Release Oral Tablet [Glucotrol],Drug,NDC,11-digit NDC,,00049156073,20091101,20170601,D
45247497,eletriptan 40 MG Oral Tablet [Relpax],Drug,NDC,11-digit NDC,,00049234005,20070601,20991231,
45161950,Ephedrine sulfate 1.25 MG/ML / Hydroxyzine Hydrochloride 0.5 MG/ML / Theophylline 6.5 MG/ML Oral Solution,Drug,NDC,11-digit NDC,,00049255054,20100701,20110101,D
44923845,Doxazosin 1 MG Oral Tablet [Cardura],Drug,NDC,11-digit NDC,,00049275041,20070601,20190101,D
44906931,Fluconazole 100 MG Oral Tablet [Diflucan],Drug,NDC,11-digit NDC,,00049342096,20070601,20110401,D
45144822,Sertraline 20 MG/ML Oral Solution [Zoloft],Drug,NDC,11-digit NDC,,00049494023,20091001,20191201,D
45025837,Doxepin Hydrochloride 75 MG Oral Capsule [Sinequan],Drug,NDC,11-digit NDC,,00049539066,20100901,20110201,D
45281755,lomefloxacin 400 MG Oral Tablet [Maxaquin],Drug,NDC,11-digit NDC,,00051165144,20070601,20130101,D
44940872,eprosartan 400 MG Oral Tablet [Teveten],Drug,NDC,11-digit NDC,,00051504401,20070601,20110101,D
45008629,Amylases 20000 UNT / Endopeptidases 20000 UNT / Lipase 5000 UNT Extended Release Capsule [Cotazym-S],Drug,NDC,11-digit NDC,,00052038991,20081101,20110101,D
45161965,Asenapine 5 MG Sublingual Tablet [Saphris],Drug,NDC,11-digit NDC,,00052213903,20100701,20190101,D
44889712,Isoetharine 1.67 MG/ML Inhalant Solution,Drug,NDC,11-digit NDC,,00053411101,20070601,20110101,D
45366880,Isoetharine 1.25 MG/ML Inhalant Solution,Drug,NDC,11-digit NDC,,00053411201,20070601,20110101,D
44974613,"Albumin, Normal Serum, Human 200 MG/ML Injectable Solution [Albuminar]",Drug,NDC,11-digit NDC,,00053769508,20090201,20110201,D
44957597,"Albumin Human, USP 200 MG/ML Injectable Solution [Albuminar-20]",Drug,NDC,11-digit NDC,,00053769534,20090201,20160301,D
44957598,flecainide acetate 100 MG Oral Tablet,Drug,NDC,11-digit NDC,,00054001121,20100101,20991231,
44923860,Sertraline 25 MG Oral Tablet,Drug,NDC,11-digit NDC,,00054002222,20070801,20121001,D
45127836,clarithromycin 500 MG Oral Tablet,Drug,NDC,11-digit NDC,,00054003721,20070601,20991231,
44940887,citalopram 2 MG/ML Oral Solution,Drug,NDC,11-digit NDC,,00054006258,20070601,20991231,
45008639,torsemide 20 MG Oral Tablet,Drug,NDC,11-digit NDC,,00054007729,20070601,20991231,
45366885,Zolpidem tartrate 10 MG Oral Tablet,Drug,NDC,11-digit NDC,,00054008720,20090801,20140301,D
45060015,oxcarbazepine 600 MG Oral Tablet,Drug,NDC,11-digit NDC,,00054009925,20080201,20210801,D
45008641,amlodipine 5 MG Oral Tablet,Drug,NDC,11-digit NDC,,00054010122,20070901,20210801,D
45230618,zonisamide 100 MG Oral Capsule,Drug,NDC,11-digit NDC,,00054010525,20070601,20140101,D
45042900,acarbose 25 MG Oral Tablet,Drug,NDC,11-digit NDC,,00054014025,20080701,20991231,
45093986,Levetiracetam 500 MG Oral Tablet,Drug,NDC,11-digit NDC,,00054015123,20090301,20140301,D
45332838,anastrozole 1 MG Oral Tablet,Drug,NDC,11-digit NDC,,00054016413,20100801,20991231,
45008646,mycophenolate mofetil 500 MG Oral Tablet,Drug,NDC,11-digit NDC,,00054016629,20090301,20991231,
45127848,calcium gluconate 500 MG Oral Tablet,Drug,NDC,11-digit NDC,,00054026225,20070701,20991231,
45196084,Propoxyphene Hydrochloride 65 MG Oral Capsule,Drug,NDC,11-digit NDC,,00054272029,20090601,20110101,D
45315919,Acetaminophen 24 MG/ML / Codeine Phosphate 2.4 MG/ML Oral Solution,Drug,NDC,11-digit NDC,,00054300550,20100701,20110201,D
45366903,calcitriol 0.001 MG/ML Oral Solution,Drug,NDC,11-digit NDC,,00054312041,20070601,20991231,
45178985,Digoxin 0.05 MG/ML Oral Solution,Drug,NDC,11-digit NDC,,00054319246,20080301,20130101,D
44957616,Isoetharine 10 MG/ML Inhalant Solution,Drug,NDC,11-digit NDC,,00054340844,20070601,20110101,D
45315923,200 ACTUAT Metaproterenol Sulfate 0.65 MG/ACTUAT Metered Dose Inhaler,Drug,NDC,11-digit NDC,,00054355240,20100601,20110101,D
45077074,Midazolam 2 MG/ML Oral Solution,Drug,NDC,11-digit NDC,,00054356999,20080301,20110101,D
45298949,prednisone 5 MG/ML Oral Solution,Drug,NDC,11-digit NDC,,00054372144,20090101,20991231,
45008663,Alprazolam 1 MG Oral Tablet,Drug,NDC,11-digit NDC,,00054410729,20070601,20110101,D
44906983,Atropine 0.025 MG / Diphenoxylate 2.5 MG Oral Tablet,Drug,NDC,11-digit NDC,,00054420025,20070601,20110101,D
45178989,Cimetidine 400 MG Oral Tablet,Drug,NDC,11-digit NDC,,00054422521,20070601,20110101,D
44889741,furosemide 20 MG Oral Tablet,Drug,NDC,11-digit NDC,,00054429731,20070601,20991231,
44940906,furosemide 40 MG Oral Tablet,Drug,NDC,11-digit NDC,,00054429931,20070601,20991231,
44940907,furosemide 80 MG Oral Tablet,Drug,NDC,11-digit NDC,,00054430125,20070601,20991231,
45178990,Haloperidol 2 MG Oral Tablet,Drug,NDC,11-digit NDC,,00054434425,20070601,20110201,D
44957619,Hydrochlorothiazide 50 MG Oral Tablet,Drug,NDC,11-digit NDC,,00054438633,20070601,20110101,D
45298953,Imipramine Hydrochloride 25 MG Oral Tablet,Drug,NDC,11-digit NDC,,00054441931,20090401,20110101,D
44872513,methotrexate 2.5 MG Oral Tablet,Drug,NDC,11-digit NDC,,00054455015,20070601,20991231,
44855589,methadone hydrochloride 10 MG Oral Tablet,Drug,NDC,11-digit NDC,,00054457125,20091001,20991231,
44838396,nefazodone 250 MG Oral Tablet,Drug,NDC,11-digit NDC,,00054467521,20090701,20110201,D
44889743,Mirtazapine 15 MG Oral Tablet,Drug,NDC,11-digit NDC,,00054467613,20070601,20110201,D
45111077,Thiethylperazine 10 MG Oral Tablet [Torecan],Drug,NDC,11-digit NDC,,00054474825,20070601,20110201,D
45042923,Propranolol Hydrochloride 20 MG Oral Tablet,Drug,NDC,11-digit NDC,,00054475931,20090801,20110101,D
45332867,Propranolol Hydrochloride 40 MG Oral Tablet,Drug,NDC,11-digit NDC,,00054476031,20090801,20110101,D
45315930,Propranolol Hydrochloride 60 MG Oral Tablet,Drug,NDC,11-digit NDC,,00054476131,20090801,20110101,D
44872516,Propranolol Hydrochloride 80 MG Oral Tablet,Drug,NDC,11-digit NDC,,00054476231,20091001,20110101,D
44838399,12 HR Morphine Sulfate 60 MG Extended Release Tablet [Oramorph],Drug,NDC,11-digit NDC,,00054479225,20100201,20121201,D
44991538,12 HR Morphine Sulfate 30 MG Extended Release Tablet [Oramorph],Drug,NDC,11-digit NDC,,00054480527,20100201,20121201,D
45127860,Acetylcysteine 100 MG/ML Inhalant Solution,Drug,NDC,11-digit NDC,,00054602702,20070601,20110101,D
44923891,Aminophylline 21 MG/ML Oral Solution,Drug,NDC,11-digit NDC,,00054804904,20070601,20110101,D
45349941,Albuterol 0.83 MG/ML Inhalant Solution,Drug,NDC,11-digit NDC,,00054806311,20090701,20130101,D
44923893,Albuterol 0.83 MG/ML Inhalant Solution,Drug,NDC,11-digit NDC,,00054806321,20090701,20130101,D
45077086,Castor Oil 1000 MG/ML Oral Solution,Drug,NDC,11-digit NDC,,00054813104,20080801,20110101,D
45127865,Codeine sulfate 60 MG Oral Tablet,Drug,NDC,11-digit NDC,,00054815724,20100801,20110201,D
44940913,Cromolyn Sodium 10 MG/ML Inhalant Solution,Drug,NDC,11-digit NDC,,00054816721,20090201,20140101,D
45127869,Docusate 3.33 MG/ML Oral Solution,Drug,NDC,11-digit NDC,,00054818804,20080301,20110101,D
44974651,Digoxin 0.05 MG/ML Oral Solution,Drug,NDC,11-digit NDC,,00054819216,20080301,20130101,D
45315935,Digoxin 0.05 MG/ML Oral Solution,Drug,NDC,11-digit NDC,,00054819316,20080301,20130101,D
45264795,furosemide 40 MG Oral Tablet,Drug,NDC,11-digit NDC,,00054829925,20070601,20991231,
45127870,Hydrochlorothiazide 25 MG Oral Tablet,Drug,NDC,11-digit NDC,,00054838525,20070601,20110201,D
45094006,Ipratropium 0.2 MG/ML Inhalant Solution [Ipratropium Bromide Novaplus],Drug,NDC,11-digit NDC,,00054840421,20090401,20130101,D
44940916,Loperamide Hydrochloride 0.2 MG/ML Oral Solution,Drug,NDC,11-digit NDC,,00054853616,20100601,20110101,D
45077094,Methadone Hydrochloride 0.333 MG/ML Oral Suspension,Drug,NDC,11-digit NDC,,00054854724,20091001,20110201,D
45230638,meperidine hydrochloride 50 MG Oral Tablet,Drug,NDC,11-digit NDC,,00054859511,20091001,20210801,D
45008678,Meperidine Hydrochloride 100 MG Oral Tablet,Drug,NDC,11-digit NDC,,00054859611,20091001,20190901,D
45008679,Metaproterenol Sulfate 4 MG/ML Inhalant Solution,Drug,NDC,11-digit NDC,,00054861311,20100601,20130101,D
45230639,Naproxen 25 MG/ML Oral Suspension,Drug,NDC,11-digit NDC,,00054863211,20070601,20110101,D
45349952,Naproxen 250 MG Oral Tablet,Drug,NDC,11-digit NDC,,00054864125,20070601,20110101,D
44872528,Naproxen 375 MG Oral Tablet,Drug,NDC,11-digit NDC,,00054864225,20070601,20110101,D
45179002,nefazodone 100 MG Oral Tablet,Drug,NDC,11-digit NDC,,00054867225,20090701,20110201,D
45162007,nefazodone 150 MG Oral Tablet,Drug,NDC,11-digit NDC,,00054867325,20090701,20110201,D
45060041,Propranolol Hydrochloride 10 MG Oral Tablet,Drug,NDC,11-digit NDC,,00054875825,20090801,20110101,D
45144878,Propranolol Hydrochloride 60 MG Oral Tablet,Drug,NDC,11-digit NDC,,00054876125,20090801,20110101,D
45366931,Sodium polystyrene sulfonate 250 MG/ML Oral Suspension,Drug,NDC,11-digit NDC,,00054881501,20081001,20110201,D
45213380,Sodium polystyrene sulfonate 250 MG/ML Oral Suspension,Drug,NDC,11-digit NDC,,00054881611,20070601,20110201,D
44991552,Theophylline 5.33 MG/ML Oral Solution,Drug,NDC,11-digit NDC,,00054884501,20090701,20130101,D
45332877,Triazolam 0.125 MG Oral Tablet,Drug,NDC,11-digit NDC,,00054885825,20070601,20191101,D
44940919,0.2 ML calcium heparin 25000 UNT/ML Prefilled Syringe,Drug,NDC,11-digit NDC,,00056003002,20090601,20110101,D
44923901,Moricizine 200 MG Oral Tablet,Drug,NDC,11-digit NDC,,00056006170,20070601,20110101,D
44957637,Molindone 25 MG Oral Tablet,Drug,NDC,11-digit NDC,,00056007440,20070601,20110101,D
45247571,Molindone 50 MG Oral Tablet,Drug,NDC,11-digit NDC,,00056007640,20070601,20110101,D
44957638,Amantadine Hydrochloride 100 MG Oral Capsule,Drug,NDC,11-digit NDC,,00056010570,20090601,20110101,D
45315949,Oxycodone Hydrochloride 5 MG Oral Tablet [Percolone],Drug,NDC,11-digit NDC,,00056013270,20110101,20130101,D
45127880,warfarin sodium 1 MG Oral Tablet [Coumadin],Drug,NDC,11-digit NDC,,00056016975,20090801,20230501,D
45162015,Warfarin Sodium 2.5 MG Oral Tablet,Drug,NDC,11-digit NDC,,00056017175,20090801,20110101,D
45077105,warfarin sodium 6 MG Oral Tablet [Coumadin],Drug,NDC,11-digit NDC,,00056018970,20090801,20230501,D
45042941,warfarin sodium 6 MG Oral Tablet [Coumadin],Drug,NDC,11-digit NDC,,00056018975,20090801,20230501,D
45111096,Trazodone Hydrochloride 50 MG Oral Tablet,Drug,NDC,11-digit NDC,,00056026170,20090801,20110101,D
45077108,Carbidopa 25 MG / Levodopa 250 MG Oral Tablet [Sinemet 25-250],Drug,NDC,11-digit NDC,,00056065428,20070801,20110501,D
45060051,Acetaminophen 400 MG / Hydrocodone Bitartrate 10 MG Oral Tablet [Zydone 10/400],Drug,NDC,11-digit NDC,,00056069870,20090801,20120601,D
45213386,Hydrochlorothiazide 12.5 MG / Losartan Potassium 50 MG Oral Tablet [Hyzaar 50/12.5],Drug,NDC,11-digit NDC,,00056071731,20100601,20120601,D
45349969,Captopril 12.5 MG Oral Tablet,Drug,NDC,11-digit NDC,,00056072190,20070601,20121201,D
45315954,Captopril 25 MG Oral Tablet,Drug,NDC,11-digit NDC,,00056072270,20070601,20121201,D
45332884,Captopril 50 MG Oral Tablet,Drug,NDC,11-digit NDC,,00056072470,20070601,20121201,D
45247575,Losartan Potassium 50 MG Oral Tablet [Cozaar],Drug,NDC,11-digit NDC,,00056095254,20100601,20120601,D
45077109,Fluconazole 200 MG Oral Tablet,Drug,NDC,11-digit NDC,,00057729013,20070601,20110101,D
44907017,Sulfacetamide Sodium 100 MG/ML Ophthalmic Solution [Sulf-10],Drug,NDC,11-digit NDC,,00058078612,20100901,20130901,D
44907018,Epinephrine 10 MG/ML / Pilocarpine Hydrochloride 30 MG/ML Ophthalmic Solution,Drug,NDC,11-digit NDC,,00058234610,20100901,20110101,D
44889769,Pilocarpine Hydrochloride 20 MG/ML Ophthalmic Solution [Pilocar],Drug,NDC,11-digit NDC,,00058251615,20100901,20110101,D
45162023,Pilocarpine Hydrochloride 40 MG/ML Ophthalmic Solution [Pilocar],Drug,NDC,11-digit NDC,,00058251815,20100901,20110101,D
45127887,Acetylcholine Chloride 10 MG/ML Injectable Solution [Miochol],Drug,NDC,11-digit NDC,,00058277553,20091201,20110701,D
44974671,prednisolone 10 MG/ML Ophthalmic Solution,Drug,NDC,11-digit NDC,,00058287710,20070601,20110101,D
45230657,Physostigmine sulfate 0.0025 MG/MG Ophthalmic Ointment,Drug,NDC,11-digit NDC,,00058308501,20100601,20110101,D
45332886,Aspirin 325 MG / Oxycodone Hydrochloride 4.5 MG / oxycodone terephthalate 0.38 MG Oral Tablet,Drug,NDC,11-digit NDC,,00060013565,20070601,20110101,D
44872543,Aspirin 325 MG / Oxycodone Hydrochloride 4.5 MG / oxycodone terephthalate 0.38 MG Oral Tablet,Drug,NDC,11-digit NDC,,00060013570,20070601,20110101,D
44855612,Aspirin 325 MG / Oxycodone Hydrochloride 4.5 MG / oxycodone terephthalate 0.38 MG Oral Tablet,Drug,NDC,11-digit NDC,,00060013590,20070601,20110101,D
45042947,florfenicol 300 MG/ML Injectable Solution [Nuflor],Drug,NDC,11-digit NDC,,00061532703,20091101,20191201,D
44957650,meclocycline 10 MG/ML Topical Cream,Drug,NDC,11-digit NDC,,00062067519,20070601,20110101,D
45179020,meclocycline 10 MG/ML Topical Cream [Meclan],Drug,NDC,11-digit NDC,,00062067580,20070601,20110101,D
45366941,Levofloxacin 500 MG Oral Tablet [Levaquin],Drug,NDC,11-digit NDC,,00062152510,20070601,20120601,D
45025917,Levofloxacin 500 MG Oral Tablet [Levaquin],Drug,NDC,11-digit NDC,,00062152550,20070601,20120601,D
45349977,Ofloxacin 400 MG Oral Tablet [Floxin],Drug,NDC,11-digit NDC,,00062154201,20070601,20121201,D
45127893,almotriptan 6.25 MG Oral Tablet [Axert],Drug,NDC,11-digit NDC,,00062208006,20070601,20140901,D
45366947,almotriptan 12.5 MG Oral Tablet [Axert],Drug,NDC,11-digit NDC,,00062208512,20070601,20140901,D
45144900,Nonoxynol-9 0.02 MG/MG Vaginal Gel [Gynol II],Drug,NDC,11-digit NDC,,00062318012,20081101,20160101,D
44872552,Miconazole Nitrate 20 MG/ML Topical Cream [Monistat],Drug,NDC,11-digit NDC,,00062543401,20100801,20190901,D
45332897,"Estrogens, Esterified (USP) 0.625 MG / Methyltestosterone 1.25 MG Oral Tablet",Drug,NDC,11-digit NDC,,00063102306,20070601,20110101,D
45315968,"Estrogens, Esterified (USP) 1.25 MG / Methyltestosterone 2.5 MG Oral Tablet",Drug,NDC,11-digit NDC,,00063102609,20070601,20110101,D
45060074,Dienestrol 0.1 MG/ML Vaginal Cream,Drug,NDC,11-digit NDC,,00063103219,20070601,20110101,D
45366953,Hydralazine Hydrochloride 25 MG / Hydrochlorothiazide 15 MG / Reserpine 0.1 MG Oral Tablet,Drug,NDC,11-digit NDC,,00063113209,20100401,20110101,D
45213401,Hydralazine Hydrochloride 25 MG / Hydrochlorothiazide 25 MG Oral Capsule,Drug,NDC,11-digit NDC,,00063131906,20100401,20110101,D
45281827,Penicillin G Potassium 400000 UNT Oral Tablet,Drug,NDC,11-digit NDC,,00063138309,20080101,20110101,D
44872557,Nandrolone 50 MG/ML Injectable Solution,Drug,NDC,11-digit NDC,,00063320255,20070601,20110101,D
45281829,Dicyclomine Hydrochloride 10 MG/ML Injectable Solution,Drug,NDC,11-digit NDC,,00063321615,20100601,20110101,D
